frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2462,1950.0,[2088.5892289953917 1295.2530240381916 2712.01063984743 1793.2951756990287],[2277.490966796875 1585.8314208984375 2519.34228515625 1736.0980224609375],0.2520507276058197,OG65ZFY,0.3903460481391881
2465,1950.0,[2097.379325095447 1303.0225332015775 2720.6612513829677 1805.3370401604857],[2344.342041015625 1623.7357177734375 2507.619384765625 1728.1951904296875],0.2938804030418396,NG65ZFX,0.22493014835025005
2469,1950.0,[2096.234855004378 1312.8578145696958 2718.1112318506766 1817.3394633778573],[2355.525146484375 1624.01220703125 2511.60693359375 1728.328125],0.34250447154045105,NG65ZFX,0.5983344628360349
2471,1950.0,[2098.5639466996167 1318.3066005847913 2721.040128684816 1824.4578615573519],[2281.772705078125 1610.110107421875 2520.7568359375 1760.02587890625],0.2840471863746643,NG65ZFX,0.5532664634694417
2472,1950.0,[2100.021762974597 1322.8786681143674 2723.206316579986 1829.0276658736489],[2320.813720703125 1623.0166015625 2531.875732421875 1739.758056640625],0.4612906277179718,NG65ZFX,0.4345458052110019
2473,1950.0,[2100.4493244999503 1324.5402730752658 2724.221337089789 1830.7234144055528],[2318.968017578125 1622.889404296875 2532.091796875 1739.88720703125],0.4619295299053192,NG65ZFX,0.340029150081781
2474,1950.0,[2099.3735808126876 1326.6722797842676 2723.4495150443336 1833.6898352899548],[2302.702880859375 1614.929443359375 2543.189208984375 1762.7244873046875],0.2626628875732422,NG65ZFX,0.28840580694111523
2475,1950.0,[2100.539993125672 1328.7003229513098 2725.649975043622 1836.4986589687423],[2308.52880859375 1642.433349609375 2519.514404296875 1755.47021484375],0.4553915858268738,OG65ZFX,0.45279115788966307
2476,1950.0,[2098.699298609514 1330.1155329238227 2724.9519648564137 1838.6483101411222],[2313.642822265625 1635.5723876953125 2526.76611328125 1753.1004638671875],0.5310537815093994,AG65ZFX,0.28826224390694527
2478,1950.0,[2093.0123603280745 1332.4284658422207 2722.772067632037 1842.4349894565712],[2292.672119140625 1629.4691162109375 2531.613037109375 1765.510986328125],0.3622768223285675,NG65ZFX,0.3441320267849462
2479,1950.0,[2090.8773536125336 1332.7494322005443 2722.639707377046 1843.4987062003331],[2293.67529296875 1629.5899658203125 2531.730712890625 1765.4044189453125],0.36670032143592834,NG65ZFX,0.30274995828388607
2481,1950.0,[2093.807433144723 1336.4847014613304 2728.6501624491507 1852.1958755147332],[2329.57177734375 1647.355224609375 2527.499267578125 1767.265869140625],0.5063789486885071,NG65ZFX,0.17290155482140507
2482,1950.0,[2097.684410989346 1339.5995847808028 2732.89607136921 1857.2813610433893],[2318.8359375 1631.9117431640625 2547.449462890625 1774.2579345703125],0.4789750576019287,VG65ZFX,0.46463955984084154
2485,1950.0,[2098.6673261060964 1344.4565117130767 2735.41433793797 1864.2815770333616],[2320.332275390625 1655.646240234375 2545.44140625 1781.987548828125],0.5037372708320618,NG65ZFX,0.4352217299396696
2486,1950.0,[2100.2231045959015 1347.8017055425082 2737.41920950438 1868.0323611118913],[2315.864013671875 1659.8499755859375 2529.525390625 1772.7623291015625],0.3846853971481323,NG65ZFX,0.22802512333811667
2488,1950.0,[2098.8533545092173 1352.2311757009847 2742.3505023045323 1873.7846195988404],[2357.225341796875 1671.732177734375 2532.1181640625 1794.0250244140625],0.3411872982978821,NG65ZFX,0.4446252091606894
2489,1950.0,[2097.104089062395 1353.9757467312102 2743.643059769521 1878.2103723324844],[2325.938232421875 1682.843994140625 2531.66748046875 1795.593017578125],0.5783623456954956,NC65ZFX,0.24733877001251375
2490,1950.0,[2098.477841427378 1355.4223599150887 2747.886795522044 1882.0919480067714],[2282.031005859375 1656.361083984375 2545.614990234375 1809.9305419921875],0.31630420684814453,NG65ZFX,0.42060964279636287
2492,1950.0,[2100.36787165552 1358.060653995829 2753.617202864361 1888.9891813727481],[2321.16455078125 1670.0694580078125 2529.508544921875 1799.7894287109375],0.419767290353775,NG65ZFX,0.7581365738312172
2493,1950.0,[2102.759880989076 1361.5303190878521 2757.6309505047357 1893.3328902893368],[2343.289306640625 1679.0994873046875 2529.188232421875 1806.7086181640625],0.39793121814727783,NG65ZFX,0.3178550431252337
2494,1950.0,[2105.262822981553 1362.8912390743315 2758.6704448111855 1895.0355633949764],[2326.3408203125 1689.626220703125 2522.815185546875 1802.654296875],0.46670904755592346,VG65ZFX,0.4601556676038639
2495,1950.0,[2104.9762269303037 1363.8723372959134 2757.2382648738467 1896.1659645530553],[2345.404052734375 1684.0361328125 2535.269775390625 1802.5537109375],0.4845653772354126,NG65ZFX,0.29919736930977153
2497,1950.0,[2102.4069966719308 1367.7851630918553 2757.731232547828 1899.1252231823364],[2339.1474609375 1673.747802734375 2549.15869140625 1814.88623046875],0.3766038715839386,NG65ZFX,0.6476308536128906
2498,1950.0,[2098.8219070141436 1370.0068524202418 2755.5515150168544 1900.9638337957988],[2339.61328125 1699.486083984375 2546.278564453125 1821.71337890625],0.521497368812561,NG65ZFX,0.6692276611973808
2500,1950.0,[2097.6166512318 1374.7124435276035 2759.218991174295 1906.0788501291793],[2325.791748046875 1693.4256591796875 2551.6533203125 1818.4259033203125],0.5503045916557312,WG65ZFX,0.51789956899322
2501,1950.0,[2098.1971328504337 1377.7094174316185 2761.3020125644684 1909.3016772546248],[2274.943603515625 1687.830322265625 2553.300537109375 1828.564453125],0.3833666443824768,WG65ZFX,0.34065883745744363
2506,1950.0,[2104.4862537589993 1391.5484159738598 2772.2080752902934 1923.4361348182538],[2363.156494140625 1722.1121826171875 2552.11328125 1837.39208984375],0.36813026666641235,WG65ZFX,0.40275221656571203
2507,1950.0,[2104.0075175068732 1396.3697054106378 2772.2674122596 1928.471800604886],[2320.02783203125 1727.906982421875 2544.736083984375 1836.741943359375],0.5809769034385681,AG65ZFX,0.5037791664986925
2508,1950.0,[2102.008959826572 1398.6296332718289 2772.080825846372 1931.3360927803942],[2299.591552734375 1702.7098388671875 2555.256591796875 1851.6346435546875],0.3085339665412903,NG65ZFX,0.20861087661037894
2509,1950.0,[2101.092259013798 1399.3078914094049 2772.387053106072 1932.535629102304],[2300.20849609375 1702.77685546875 2555.260498046875 1851.667236328125],0.31067728996276855,NG65ZFX,0.40501237999548517
2510,1950.0,[2100.3778590164397 1401.7563863330727 2772.6614691573373 1935.5827604656822],[2323.897216796875 1711.285400390625 2566.8876953125 1849.0462646484375],0.315581738948822,NG65ZFX,0.3535827812596552
2511,1950.0,[2102.290639484914 1403.0687261473397 2774.854771619159 1937.8284445616289],[2323.22705078125 1721.953125 2566.2158203125 1855.172607421875],0.39347609877586365,WG65ZFX,0.181223020347254
2514,1950.0,[2104.3648912268623 1409.22574542354 2780.9760945768307 1947.736226416935],[2316.92529296875 1731.4925537109375 2565.033935546875 1874.37744140625],0.4045374095439911,NG65ZFX,0.21174769429595192
2515,1950.0,[2104.159768994959 1410.10178450022 2781.67938237975 1949.7042010626121],[2317.18212890625 1731.4775390625 2565.0556640625 1874.3353271484375],0.4068242311477661,WG65ZFX,0.6503699161167269
2518,1950.0,[2107.1854045019 1417.2897470715288 2788.5000956591603 1961.3755208030407],[2368.884521484375 1745.785400390625 2570.047119140625 1878.9979248046875],0.2971717119216919,NG65ZFX,0.22296924299373347
2519,1950.0,[2105.5188659804016 1419.9694206235808 2787.089553279473 1965.2254193488939],[2335.02001953125 1755.6124267578125 2553.339599609375 1868.391845703125],0.31643226742744446,NG65ZFX,0.33029491186957255
2523,1950.0,[2114.648883777601 1427.9332379797188 2801.635027707814 1978.9920428078717],[2312.38623046875 1754.1573486328125 2583.37646484375 1900.3897705078125],0.2858183681964874,AG65ZFX,0.40389770411861736
2524,1950.0,[2113.2035057356943 1430.3753985267208 2798.5670544729546 1982.4813365500236],[2347.685546875 1776.7152099609375 2574.268310546875 1888.1759033203125],0.45366859436035156,NG65ZFX,0.5056754856850831
2525,1950.0,[2111.721119643358 1432.3010490177583 2796.7464575916065 1985.0424412276504],[2362.96435546875 1767.632080078125 2595.203857421875 1891.39013671875],0.43818384408950806,NG65ZFX,0.479331955600856
2526,1950.0,[2111.5237773694316 1434.8761551469092 2796.91624576321 1986.6770668587546],[2332.954833984375 1771.934326171875 2581.517578125 1906.7728271484375],0.38564690947532654,AG65ZFX,0.47060724035259993
2527,1950.0,[2111.291151722068 1435.8225630901477 2796.98656074709 1986.8047849035681],[2332.16455078125 1772.0738525390625 2581.369873046875 1906.73583984375],0.3878856897354126,AG65ZFX,0.3196358490774648
2528,1950.0,[2111.5183831164086 1439.3532344278997 2797.3929428468246 1991.2250045037567],[2330.818359375 1783.75244140625 2570.901123046875 1900.9256591796875],0.4813896715641022,NG65ZFX,0.46879655584537605
2530,1950.0,[2114.0812055275683 1445.2843554422984 2801.380978903785 1998.3273853768005],[2337.66943359375 1770.1041259765625 2607.132568359375 1916.356689453125],0.4214131534099579,NG65ZFX,0.6551760504677969
2531,1950.0,[2115.875470747383 1446.4973372420736 2803.895128937526 1999.866173102922],[2342.15185546875 1790.7271728515625 2575.399169921875 1914.9298095703125],0.4868752956390381,NG65ZFX,0.41590993322506503
2534,1950.0,[2117.650850841528 1452.0128493024306 2810.6924803800957 2006.7452946166443],[2353.943115234375 1785.3468017578125 2596.001220703125 1920.281982421875],0.4763726592063904,NC65ZFX,0.5273364660815011
2535,1950.0,[2114.546421236673 1458.1538230110946 2808.928046585504 2013.5680559130574],[2361.7880859375 1789.6124267578125 2595.149169921875 1934.0013427734375],0.29520195722579956,NG65ZFX,0.3336331748451115
2536,1950.0,[2114.977380108974 1462.2469289174546 2811.550245054471 2018.5833419746805],[2371.9169921875 1803.3970947265625 2577.67626953125 1916.6837158203125],0.5081763863563538,NG65ZFX,0.5318152927587126
2537,1950.0,[2115.712451899537 1465.1845782017006 2812.93483912168 2022.3178347389637],[2366.94287109375 1801.6629638671875 2592.996826171875 1919.6890869140625],0.5229645371437073,NG65ZFX,0.2840639609387776
2538,1950.0,[2115.706894819496 1467.857811886561 2812.831246736963 2026.2273730321906],[2321.44287109375 1800.437744140625 2591.249267578125 1943.3193359375],0.2638537585735321,NG65ZFX,0.2712630222288342
2539,1950.0,[2115.152134643571 1469.148081929535 2813.0350459873252 2028.809347355106],[2320.677490234375 1800.437255859375 2591.23681640625 1943.6942138671875],0.2644343674182892,NG65ZFX,0.22076330905664077
2540,1950.0,[2117.426364281184 1470.2158468307944 2814.7052336876422 2030.6085505343835],[2379.12744140625 1818.921142578125 2597.86669921875 1932.736572265625],0.5102346539497375,NG65ZFX,0.5904121196402966
2541,1950.0,[2121.043528491468 1472.380696781569 2817.331362729165 2032.976343829208],[2379.347900390625 1821.251953125 2597.266845703125 1935.358154296875],0.5269870758056641,RG65ZFX,0.18615927167001042
2542,1950.0,[2126.660939970064 1475.247286745144 2817.8524074297134 2037.3230205773245],[2351.7548828125 1799.8875732421875 2608.1103515625 1951.8211669921875],0.4546678364276886,NG65ZFX,0.6819742176888283
2543,1950.0,[2122.0195726192483 1479.1149856511609 2815.09294433895 2042.6495164913229],[2359.90673828125 1824.8184814453125 2599.3720703125 1946.1448974609375],0.4683879613876343,NG65ZFX,0.2906330217039707
2544,1950.0,[2121.43121740022 1482.422372222128 2816.377938207599 2047.633119140248],[2373.88427734375 1835.9974365234375 2591.359375 1950.5167236328125],0.5058073997497559,NG65ZFX,0.36046864427054354
2545,1950.0,[2120.8952551782004 1483.278468443041 2817.2086804780683 2049.697526310643],[2373.69677734375 1835.9622802734375 2591.379150390625 1950.5511474609375],0.5060495138168335,NG65ZFX,0.36046864427054354
2547,1950.0,[2115.992440936219 1488.4380717790718 2821.5784542238293 2057.3062786404303],[2354.372314453125 1828.4718017578125 2598.0263671875 1964.2261962890625],0.46115806698799133,NG65ZFX,0.27965811226673626
2548,1950.0,[2115.7552884065353 1491.0464206793063 2825.655591199904 2061.397288960905],[2374.66796875 1844.9490966796875 2594.843505859375 1961.5601806640625],0.45513996481895447,NG65ZFX,0.3319189145762739
2550,1950.0,[2128.406431065497 1495.07637989439 2833.1264788132326 2067.1170451819044],[2350.53955078125 1848.720703125 2594.936767578125 1970.299072265625],0.45841532945632935,WG65ZFX,0.11252396796000759
2551,1950.0,[2130.6470481767656 1495.6107986685054 2833.4801413007663 2068.0791976214055],[2349.9443359375 1848.63134765625 2594.9658203125 1970.287353515625],0.45917055010795593,WG65ZFX,0.23045717991749604
2552,1950.0,[2129.6905111434653 1497.0450537576353 2834.057092034893 2069.937835006827],[2381.440185546875 1836.8218994140625 2600.545654296875 1964.62548828125],0.5037413239479065,NG65ZFX,0.40143825870758104
2553,1950.0,[2122.1951654243885 1502.0741632245522 2831.2649419693444 2074.7310157153006],[2382.05810546875 1850.9769287109375 2617.39990234375 1979.7608642578125],0.4604403078556061,NG65ZFX,0.20618406450582125
2555,1950.0,[2118.8294872775377 1509.709394995624 2835.811055572004 2081.4442752084296],[2380.32861328125 1868.087158203125 2604.13916015625 1983.43115234375],0.5267351269721985,NG65ZFX,0.6643104904543125
2556,1950.0,[2120.3152344522887 1512.9566848599566 2839.053100407623 2085.036327514103],[2374.289306640625 1866.47509765625 2618.408447265625 1991.2164306640625],0.5188702940940857,NG65ZFX,0.5279714083575592
2557,1950.0,[2120.786592883262 1514.0845731916704 2841.028986425818 2086.4516318551787],[2374.78662109375 1866.550537109375 2618.267822265625 1991.09521484375],0.5209807753562927,NG65ZFX,0.5279714083575592
2558,1950.0,[2123.502140735374 1516.4804820439574 2842.966970423559 2089.507580153272],[2295.6611328125 1851.8302001953125 2622.53955078125 2011.40771484375],0.4135756194591522,NG65ZFX,0.5554388291923488
2565,1950.0,[2126.6883618902098 1528.193426358773 2855.5312997530777 2106.633561393639],[2363.144287109375 1884.6602783203125 2617.3232421875 2019.400634765625],0.497842013835907,NG65ZFX,0.43758942901530223
2566,1950.0,[2129.438820525233 1531.684321690565 2857.794412257909 2110.4148208288084],[2397.224365234375 1903.11474609375 2617.895751953125 2011.4736328125],0.5112597346305847,NG65ZFX,0.6914388307087206
2568,1950.0,[2136.311816784564 1538.0982997732608 2863.899340622079 2116.1502737401174],[2321.67138671875 1893.3731689453125 2629.979248046875 2041.3634033203125],0.3619077205657959,AG65ZFX,0.6677434421796553
2570,1950.0,[2137.7400037191464 1541.4270791483157 2869.1675198462253 2119.5932212379385],[2410.1201171875 1917.74462890625 2622.054443359375 2027.2882080078125],0.6209399700164795,NG65ZFX,0.36688826960386683
2573,1950.0,[2141.2978947583406 1555.571961500344 2873.8172788030543 2131.106946896691],[2384.3525390625 1923.610595703125 2627.794189453125 2041.8297119140625],0.42329615354537964,NG65ZFX,0.5236452186742937
2574,1950.0,[2142.61019689059 1558.3504324904702 2875.1600571694166 2134.181372051176],[2398.2333984375 1929.056396484375 2629.24072265625 2052.93896484375],0.5483523011207581,NG65ZFX,0.7421024853916959
2575,1950.0,[2143.070420092796 1559.3888736897063 2875.6517965978423 2135.471177530794],[2398.41015625 1929.1158447265625 2629.27734375 2052.92626953125],0.5499809980392456,NG65ZFX,0.6875840474168232
2576,1950.0,[2146.221987466215 1563.3605719689551 2877.011963343547 2139.809157807484],[2366.466064453125 1912.2335205078125 2651.677978515625 2075.075439453125],0.4546808898448944,NG65ZFX,0.37573658738483334
2577,1950.0,[2147.881423718877 1564.6038918587462 2878.393847912913 2141.9040436857567],[2367.70703125 1894.9537353515625 2645.86083984375 2073.3603515625],0.27316874265670776,NG65ZFX,0.6072075558923744
2579,1950.0,[2147.2494300289113 1568.7377786787993 2879.7769872347694 2145.6127795697894],[2377.027099609375 1936.159423828125 2628.625732421875 2074.884033203125],0.4311474859714508,NG65ZFX,0.49846379741046315
2580,1950.0,[2145.4667659798697 1572.4536075768428 2882.488051856758 2146.7627639100374],[2391.429443359375 1940.455078125 2630.156494140625 2061.336181640625],0.43889597058296204,AG65ZFX,0.3685551800057875
2581,1950.0,[2143.641652696158 1574.176120248647 2883.947633401043 2146.612848785045],[2390.757080078125 1940.376708984375 2629.9609375 2061.34423828125],0.4342638850212097,NG65ZFX,0.3417493794152661
2582,1950.0,[2142.8964269627613 1575.6341740613623 2887.96161603792 2146.4887189506594],[2403.759765625 1950.6485595703125 2635.698486328125 2067.369384765625],0.4888993799686432,NG65ZFX,0.7264924057921742
2583,1950.0,[2155.1213394472193 1578.616663036711 2897.6822516867337 2145.826879038757],[2320.82421875 1931.4442138671875 2652.66650390625 2090.9697265625],0.26015231013298035,NG65ZFX,0.33182477724546683
2584,1950.0,[2153.709380321385 1583.6720581395748 2897.667598711972 2147.934368807307],[2373.6826171875 1939.8218994140625 2654.117431640625 2096.96142578125],0.3937285840511322,NG65ZFX,0.30782029925163246
2585,1950.0,[2156.3983454121726 1587.293278492999 2900.344697563506 2150.097422512676],[2401.00341796875 1945.3216552734375 2651.45654296875 2098.645751953125],0.34856992959976196,NG65ZFX,0.7695095835808438
2586,1950.0,[2143.54910366483 1590.088376382324 2898.059415701673 2150.6628713311793],[2409.31591796875 1962.4013671875 2646.871826171875 2089.939453125],0.5695786476135254,NG65ZFX,0.7109716616143016
2587,1950.0,[2136.928282617918 1591.4901725703476 2899.060973353784 2150.5180934389145],[2409.17431640625 1962.4639892578125 2646.895751953125 2089.922607421875],0.5708787441253662,NG65ZFX,0.796668146341605
2588,1950.0,[2141.157605135527 1594.9853328135505 2903.4044980557455 2152.5014261695333],[2377.074462890625 1942.8094482421875 2650.64111328125 2105.1806640625],0.25823545455932617,NG65ZFX,0.603725396688694
2589,1950.0,[2147.3574523759535 1597.288327516538 2909.282154322088 2151.837776878404],[2429.21728515625 1984.210693359375 2635.081298828125 2089.222412109375],0.37912508845329285,NG65ZFX,0.47400863363944556
2590,1950.0,[2154.5665079444802 1599.7275829174393 2912.966107620396 2150.7414211860596],[2411.503173828125 1973.4678955078125 2654.364013671875 2101.06005859375],0.3187272250652313,WG65ZFX,0.3146550863226287
2591,1950.0,[2157.8694831352045 1603.026496842546 2913.289085444079 2151.049918869158],[2410.62646484375 1979.525390625 2651.64990234375 2094.99462890625],0.45082888007164,NG65ZFX,0.1705054392871747
2592,1950.0,[2153.092732025642 1607.1174044446002 2909.6799707318055 2152.982140625196],[2394.6865234375 1987.35205078125 2648.45068359375 2102.9267578125],0.46555858850479126,NC65ZFX,0.43979062033282296
2594,1950.0,[2151.7341531349803 1609.8044303183528 2909.3304555486766 2151.683779492993],[2405.92138671875 1989.422607421875 2657.8505859375 2108.7568359375],0.3149513006210327,NG65ZFX,0.37179825040257
2595,1950.0,[2160.0561677907594 1608.8726633592403 2918.7843552285462 2148.722499417113],[2419.328125 1993.5150146484375 2649.6044921875 2110.66650390625],0.4146050214767456,NG65ZFX,0.2967366775157738
2596,1950.0,[2165.931461495911 1609.7176760171305 2924.8717817858806 2148.3960706879575],[2431.4599609375 1993.0850830078125 2657.806640625 2114.944580078125],0.3270276188850403,NG65ZFX,0.21265440489347065
2597,1950.0,[2170.3672660929983 1611.4517172758278 2930.0467978494603 2148.33895063635],[2432.533203125 2000.3433837890625 2667.267822265625 2128.94775390625],0.4033203423023224,AG65ZFX,0.22973256007291987
2598,1950.0,[2174.859470138237 1612.9401221166454 2931.5113345649534 2147.0759415792004],[2428.0810546875 2008.8720703125 2669.470458984375 2130.497314453125],0.5157349109649658,NG65ZFX,0.6305562088519089
2599,1950.0,[2176.28910094674 1614.079557477392 2931.0466932651893 2146.3528633764654],[2428.07470703125 2008.8424072265625 2669.46923828125 2130.508544921875],0.5154138207435608,NG65ZFX,0.6197608913949315
2600,1950.0,[2176.0125725939492 1616.424939343495 2929.2406976028474 2146.742737566347],[2408.748046875 2001.552978515625 2671.535400390625 2146.4599609375],0.4344068765640259,NG65ZFX,0.3864910230090192
2601,1950.0,[2176.573363574396 1620.5256023017891 2930.486232159637 2147.1199306563544],[2426.255126953125 2006.6422119140625 2671.38330078125 2140.33837890625],0.40212973952293396,NG65ZFX,0.8057663540702685
2602,1950.0,[2176.243762718985 1624.974338478272 2930.744447561088 2148.6696913066357],[2412.980712890625 2015.4482421875 2671.133056640625 2147.511474609375],0.47266122698783875,NG65ZFX,0.6510999857612384
2708,2267.0,[905.0320334093507 1123.24195824062 1622.6837933301208 1808.3083166828565],[1170.3035888671875 1580.994873046875 1350.1988525390625 1696.2161865234375],0.29256385564804077,NL64OGX,0.42208908994605254
2711,2267.0,[895.625665953466 1132.1844553522606 1615.818343476912 1821.1653690572057],[1170.3828125 1585.6285400390625 1348.692626953125 1704.0406494140625],0.28265270590782166,NL64OGY,0.4186037140360743
2714,2267.0,[887.9250673800236 1136.3213567791856 1616.4250162919654 1826.5768219502518],[1144.5098876953125 1590.697998046875 1350.9693603515625 1702.4912109375],0.4854060113430023,NL64OGY,0.16773264877686567
2715,2267.0,[888.0140237545038 1137.3287869940693 1617.6270286358563 1828.4549576514844],[1148.640380859375 1597.017333984375 1335.2061767578125 1709.430908203125],0.2700502276420593,ML64OGX,0.09477952459694827
2717,2267.0,[888.8958777079908 1142.6507955325856 1618.0689427293694 1836.9030689848992],[1149.56982421875 1602.572509765625 1336.694091796875 1720.9278564453125],0.43223342299461365,NL64OGX,0.8714589338708335
2718,2267.0,[886.1982718154468 1144.1074896778205 1616.3647874227922 1836.5199440519646],[1154.9769287109375 1607.2281494140625 1336.116455078125 1722.4615478515625],0.40636810660362244,NL64OGX,0.597999760557175
2720,2267.0,[878.9221705397745 1149.1857458989643 1613.5671132818993 1840.8542225453157],[1170.2032470703125 1618.220947265625 1332.2164306640625 1722.84814453125],0.33918455243110657,NL64OGX,0.24073498328961743
2721,2267.0,[875.2672598326142 1153.779490029881 1612.0994807528202 1846.202839932556],[1152.72314453125 1616.0533447265625 1342.1063232421875 1727.359130859375],0.3101356625556946,NL64OGX,0.3657646461398244
2722,2267.0,[870.9047755356466 1158.1887305827363 1609.0847182453242 1852.0011620493829],[1145.1947021484375 1611.3369140625 1339.4410400390625 1720.286865234375],0.3326423466205597,NL64OCX,0.432669622538898
2726,2267.0,[874.5674909773652 1162.6204214315026 1607.7179265822542 1860.8369460094418],[1129.10791015625 1633.5380859375 1327.2701416015625 1742.70849609375],0.5188658237457275,HL64OGX,0.23214560150886837
2727,2267.0,[868.2764787906744 1167.6709715589748 1604.671798763769 1866.671720270707],[1143.2645263671875 1634.0555419921875 1331.0003662109375 1743.7327880859375],0.34407496452331543,IL64OGX,0.1368741825024058
2728,2267.0,[863.7923033205997 1171.6703053546694 1602.3950214964816 1870.972106920643],[1152.6925048828125 1646.2940673828125 1323.0146484375 1759.173828125],0.2655754089355469,NL64OGX,0.43195680200486575
2729,2267.0,[862.0591371903815 1174.9884754725779 1603.0444367785412 1876.325905371834],[1142.3489990234375 1643.75537109375 1329.439208984375 1759.23779296875],0.4418148994445801,NL64OGX,0.5117176226314937
2733,2267.0,[853.7917541181935 1180.485329537999 1602.391377241324 1885.9157554311573],[1124.384765625 1650.040771484375 1337.177490234375 1769.2618408203125],0.4456633925437927,NL64OGX,0.819441314737288
2741,2267.0,[846.9807178659541 1193.5949615473976 1603.3225811475766 1885.9317165168625],[1115.101318359375 1683.08251953125 1306.2337646484375 1798.0819091796875],0.3068443834781647,NL64OCX,0.474338480535537
2747,2267.0,[844.5569263183083 1218.0552387280009 1600.2094027005369 1915.7648604107262],[1097.88916015625 1692.9449462890625 1316.1046142578125 1812.3619384765625],0.46345680952072144,NL64OGX,0.40483831307716717
2748,2267.0,[843.7574813773163 1217.5225130577478 1600.1846130637641 1916.3670058125167],[1096.3016357421875 1700.0628662109375 1305.12158203125 1812.7196044921875],0.4654180705547333,NL64OGX,0.23333506955138114
2749,2267.0,[842.2613594107627 1217.523090636831 1599.763148087117 1917.6261436674586],[1096.39453125 1700.0906982421875 1305.0238037109375 1812.7122802734375],0.4648470878601074,NL64OGX,0.23333506955138114
2750,2267.0,[839.708049834054 1220.772869722736 1594.0490754244818 1923.8206507802322],[1093.9622802734375 1702.5316162109375 1301.24609375 1814.4559326171875],0.43868717551231384,NL64OGX,0.35562210274351636
2751,2267.0,[838.698702976234 1228.242947052743 1590.230538136036 1937.8229721709665],[1093.2532958984375 1698.611328125 1304.1435546875 1817.572021484375],0.38995668292045593,NL64OGX,0.8324480223552267
2752,2267.0,[838.3735176944356 1234.2202609185401 1585.960217969015 1948.7569747804996],[1104.345947265625 1705.4168701171875 1299.3782958984375 1823.7952880859375],0.33332809805870056,NL64OGX,0.47001014272447905
2753,2267.0,[838.031835667584 1235.231836881725 1586.7631194850387 1954.5240193161158],[1107.28857421875 1717.218017578125 1287.5390625 1823.385498046875],0.26287025213241577,NL64OGX,0.7145640370822964
2754,2267.0,[830.085804243538 1235.9045223879377 1584.7641635906502 1959.5214650742876],[1095.02392578125 1718.13720703125 1294.1982421875 1829.4169921875],0.4054836928844452,NL64OGY,0.2220919219439875
2755,2267.0,[826.5930192819458 1235.2880737967885 1585.2254162745328 1962.0611714398883],[1095.028564453125 1718.1668701171875 1294.2279052734375 1829.4012451171875],0.4054272174835205,NL64OGY,0.2220919219439875
2756,2267.0,[826.6351866188824 1235.6153081505129 1586.630486544835 1963.4507591689455],[1089.401123046875 1725.211669921875 1302.626708984375 1840.7069091796875],0.4044046700000763,NL64OGX,0.35108789949509117
2757,2267.0,[824.6630591060874 1237.031572546626 1586.0552849374817 1967.4974574158498],[1108.716796875 1731.4808349609375 1294.446533203125 1838.3140869140625],0.4633452296257019,NL64OGX,0.37722448542395576
2758,2267.0,[821.3278155757914 1238.3830739117207 1581.262389199 1970.4389342546233],[1093.075927734375 1728.6573486328125 1280.19580078125 1837.6922607421875],0.5122075080871582,ML64OGX,0.42431501906848573
2763,2267.0,[803.8195318699967 1243.9234707159271 1567.6534131780727 1981.72275678417],[1081.3092041015625 1737.64013671875 1295.39794921875 1859.530517578125],0.4967033863067627,NL64OGX,0.39973360994961055
2767,2267.0,[795.0554609802261 1252.4744521247148 1558.033216893261 2001.8780574627722],[1065.038818359375 1748.190673828125 1293.3555908203125 1881.80126953125],0.45602062344551086,NL64OGX,0.1687492454827049
2769,2267.0,[793.1156061592243 1256.0929667374858 1555.6866180513512 2008.0590520027135],[1075.9833984375 1758.6549072265625 1278.509033203125 1873.55615234375],0.39385753870010376,NL64OGX,0.3816016464925439
2771,2267.0,[791.3558955176684 1261.3492371832035 1558.0565552588816 2019.0815301148846],[1075.345458984375 1774.656005859375 1282.7325439453125 1890.69287109375],0.4974128007888794,NL64OGX,0.3953971683614845
2774,2267.0,[780.8217328657873 1267.5875374047714 1554.0129360482083 2026.6939975931136],[1058.6876220703125 1775.919921875 1277.5428466796875 1903.783203125],0.4771357774734497,NL64OGX,0.5037452112538371
2775,2267.0,[777.4462769300478 1268.937054424851 1550.698727413195 2028.934423359504],[1042.073486328125 1773.7939453125 1298.0252685546875 1922.291015625],0.2585524022579193,NL64JGX,0.2899292233341208
2778,2267.0,[772.1077285021208 1280.710994532232 1547.584852200306 2044.487302617478],[1064.39990234375 1796.135009765625 1276.2174072265625 1909.108154296875],0.5465579032897949,NL66OGX,0.3288561024156151
2779,2267.0,[772.3424129188695 1281.2625245457493 1547.466774960492 2046.4800091425936],[1064.3258056640625 1795.9998779296875 1276.31103515625 1909.07958984375],0.5470882654190063,NL60OGX,0.29715000792385204
2782,2267.0,[765.790345582778 1295.3384178661026 1552.1537837706094 2060.8342103730697],[1071.22998046875 1810.99267578125 1269.302490234375 1917.4615478515625],0.4445881247520447,NL64OGX,0.17246890964463205
2783,2267.0,[764.5900069097086 1298.9567230589944 1552.9006426660014 2064.1287475845756],[1037.967529296875 1808.8355712890625 1263.6519775390625 1922.6484375],0.5083857774734497,NL64OGX,0.11465956604840707
